id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
730558139555510563,Private unit with bay views,59831759,Chaminda,,Sequoyah,37.76035,-122.13894,Entire home/apt,95,30,0,,,1,364,0,
731974843069822984,Private Mosswood Cottage | Off-street parking,478713477,Riza And Miguel,,Mosswood,37.82434854758476,-122.26298749825116,Entire home/apt,147,1,86,2025-09-19,2.43,5,359,16,
733542334044878907,Gorgeous 3B Home in Oakland,464095428,Victoria,,Sheffield Village,37.73592757299239,-122.13834542781115,Entire home/apt,,29,1,2025-08-01,0.54,1,50,1,
734318060934402592,"Dream Redwood Getaway: Hot Tub, Views, Hiking",70683771,Xin,,Shepherd Canyon,37.83422,-122.18753,Entire home/apt,350,2,36,2025-08-20,1.01,2,17,7,
734338441844805515,Master bedroom,39388543,Adrienne,,Laurel,37.79333,-122.20045,Private room,50,10,2,2024-05-05,0.08,1,72,0,
735632915319571115,Spacious Oakland Hill retreat with 3 bedrooms +gym,416188365,Andrew,,Crestmont,37.80161,-122.18086,Entire home/apt,,4,5,2023-12-27,0.15,1,0,0,
736161090777928069,Comfy 2BR Getaway Near Lake Merritt w/ Parking,154556542,Leslie,,Adams Point,37.814602673004885,-122.25434940688477,Entire home/apt,124,2,144,2025-09-21,4.03,1,74,45,
736792145787465498,Exquisite 3-bedroom home with hot tub & firepit,26267665,Tayo,,Maxwell Park,37.7763,-122.19626,Entire home/apt,238,2,81,2025-09-07,2.38,3,297,37,
736866418618746966,Bright Artsy Bungalow in Dimond,11278045,Alyssum,,Upper Dimond,37.80232,-122.21183,Entire home/apt,108,30,4,2025-04-20,0.27,1,318,2,
737099471375350207,3rd floor primary suite and private full bathroom!,159646328,Claire,,Clinton,37.79666,-122.25418,Private room,97,2,43,2025-09-19,1.20,1,356,9,
739069376649243639,Modern studio apartment in Oakland!,438332794,Jeremy,,Hoover-Foster,37.81447,-122.27346,Entire home/apt,63,1,155,2025-09-07,4.37,4,339,39,
741319481339573078,Cozy Queen Room in Downtown Oakland,434182021,Ayana,,Downtown,37.8019977,-122.26997,Private room,109,1,37,2024-10-20,1.04,10,149,1,
742782401312547607,"Modern Home & Garden, BART to SF/Berkeley/OAK",10173518,Nancy,,Longfellow,37.82975,-122.26899,Entire home/apt,244,3,22,2025-08-04,0.64,4,18,5,
742966492261295147,"Newly Renovated Studio Space 
Unexpected Surprise",484574664,Tiendres,,Bushrod,37.84915,-122.26685,Entire home/apt,129,2,71,2025-09-18,2.05,1,23,24,
743381776223704910,Luxe Full Home on Grizzly Peak With Best Views!,23299076,Nicole,,Merriwood,37.85112,-122.21065,Entire home/apt,414,2,24,2025-08-02,0.72,3,128,6,
743400590924336602,Remodeled Condo In Rockridge; Super Walkable!,313373273,Steven,,Fairview Park,37.8461493,-122.2570805,Entire home/apt,142,30,49,2025-09-11,1.40,2,209,9,
743526779218250248,Lovely 1-bedroom in Penthouse -LakeMerritt,475078126,Sunny,,Merritt,37.79817,-122.25657,Private room,56,15,0,,,2,351,0,
743656478030091448,New convenient comfortable studio,25852111,Laura,,Oakland Ave-Harrison St,37.81787,-122.25862,Entire home/apt,75,2,257,2025-09-23,7.32,1,298,98,
744874373574920842,"Huge studio in great area. Laundry, Wi-fi, TV",6722695,Elliot,,Lakeshore,37.8161832,-122.2374724,Entire home/apt,144,21,10,2025-08-24,0.31,28,53,4,
745012317561911393,Luxury Oakmore Craftsman Bungalow 2Br/2Ba King Bed,484951104,Paulina,,Upper Dimond,37.80268,-122.21183,Entire home/apt,266,4,40,2025-02-25,1.16,1,208,7,
746811531360400595,Lovely 3 Bedroom House with huge backyard,485282317,Itonya,,Peralta-Hacienda,37.7898509,-122.2132906,Entire home/apt,160,180,0,,,1,269,0,
750103636982289413,"Unit w hot tub, gym,pool,sauna, mountain view",83137760,Gizem,,Claremont,37.85785,-122.22028,Private room,152,1,29,2025-09-17,0.82,1,345,17,
751507025905205666,"Urban Retreat In Art, Spa & Garden - Villa Jade",367272912,Jess,,Clawson,37.8222,-122.28589,Entire home/apt,88,1,161,2025-09-18,4.58,9,217,35,
751752190572118662,Spacious 1-Bedroom with Full Size Kitchen,194732939,Yue,,Sequoyah,37.7606061,-122.128785,Entire home/apt,99,1,77,2025-08-31,2.24,1,317,19,
752436683087153753,Studio apartment steps to Piedmont Avenue.,28403349,Charles,,Piedmont Avenue,37.82517,-122.2546,Entire home/apt,65,30,11,2025-06-15,0.32,1,286,2,
754423030989139803,Hills Hideaway - Steps from Redwood Forest,5800209,Lucia,,Piedmont Pines,37.82857,-122.18925,Entire home/apt,77,2,86,2025-09-21,2.65,1,303,29,
754553670904774777,The Summer House,1814553,Michelle,,Shafter,37.83864233838775,-122.25404173272608,Entire home/apt,200,2,5,2025-03-25,0.15,1,158,2,
754946860901888255,Gem on Lake Merritt (Master Suite),26529089,Alex,,Adams Point,37.81726,-122.25254,Private room,,3,4,2024-03-06,0.16,2,194,0,
755690003703823005,"Urban Oasis in Garden, Art & Trees - Villa Opal",367272912,Jess,,Clawson,37.82387,-122.28423,Entire home/apt,99,2,129,2025-09-21,3.74,9,241,35,
755872501490505755,Chic & Elegant Sunlit Retreat,2258160,Cathleen,,Piedmont Avenue,37.82248,-122.25388,Entire home/apt,189,2,105,2025-09-09,3.05,2,85,40,
755949526786222897,Gather w/ Friends&Family in 5BR Getaway Villa!,3197625,Beda,,Grand Lake,37.81992,-122.25283,Entire home/apt,520,2,100,2025-09-12,2.90,1,307,25,
756534287262089376,Adorable 1-Bedroom in Oakland near Montclair,362864044,Darne,,Lincoln Highlands,37.80828,-122.19694,Private room,90,1,0,,,1,179,0,
758686840740310375,Beautiful home on the best street in Oakland,347261758,Sean,,Crocker Highland,37.80997,-122.22746,Entire home/apt,500,300,0,,,1,358,0,
759311441160874270,Bright & Sunny -2 Bedroom Apartment in S. Berkeley,216650,Saira,,Bushrod,37.8522069,-122.2604635,Entire home/apt,143,7,1,2022-11-21,0.03,1,357,0,
760445429214322918,Private Luxury Executive Room,334627218,Braunz,,Seminary,37.77161,-122.19494,Private room,,21,5,2025-08-03,0.15,3,177,1,
760863023365639599,Backyard Oasis Newly Renovated 2BR on a Cul-De-Sac,343919,Daniel,,Harrington,37.7833,-122.21591,Entire home/apt,129,5,1,2023-01-01,0.03,1,267,0,
763309423910112102,Cozy 1 bedroom Victorian in Historic Neighborhood,5553372,Bradley,,Prescott,37.8084026,-122.2931448,Entire home/apt,,7,1,2025-04-01,0.17,1,0,1,
766089465135475334,Large Studio w/ in-unit laundry,17223105,Shari,,Upper Dimond,37.80232202682653,-122.2155511379242,Entire home/apt,87,2,27,2024-07-31,0.80,5,263,0,
766779634125498953,5 Mi to Dtwn Oakland: Studio w/ Shared Patio,126644773,Evolve,,Laurel,37.79419,-122.20434,Entire home/apt,106,2,0,,,12,363,0,
766782507209776558,Walkable East Bay Home - 2 Mi to BART Station,126644773,Evolve,,Laurel,37.79408,-122.2042,Entire home/apt,134,31,0,,,12,359,0,
766782552923808580,Walk to Dimond District Gems: Home in Oakland,126644773,Evolve,,Laurel,37.79417,-122.20417,Entire home/apt,140,31,0,,,12,336,0,
766784175420802083,Oakland Group Retreat: Historic Home Near Downtown,126644773,Evolve,,Laurel,37.79417,-122.2042,Entire home/apt,240,2,1,2023-03-20,0.03,12,364,0,
768247418890925584,G3-Cozy & Modern in Safe & Central area in Oakland,489028065,John,,Reservoir Hill-Meadow Brook,37.79003,-122.22795,Entire home/apt,90,1,165,2025-09-07,4.87,3,326,52,
768265747364397804,Guesthouse in heart of Oakland,444962989,Azeb,,Longfellow,37.82692,-122.27561,Entire home/apt,,7,8,2025-08-15,0.41,2,259,4,
770903939096688272,Maxwell Park Hills Home,3626166,Michelle,,Maxwell Park,37.78005,-122.18834,Entire home/apt,79,3,4,2025-09-05,0.72,1,80,4,
771071425934126659,Beautiful upstairs 3 bdrm 2 ba,376194323,Corliss,,Allendale,37.78838,-122.20247,Entire home/apt,223,30,0,,,1,364,0,
771243952447600354,Designer Home San Francisco UC Berkeley w Parking,367272912,Jess,,Longfellow,37.82798,-122.27597,Entire home/apt,119,1,125,2025-08-30,3.65,9,326,30,
775667605468310607,2Bd Oakland Oasis Near the Lake,116295134,Peter,,Cleveland Heights,37.80112,-122.25006,Entire home/apt,166,2,31,2025-09-21,1.04,2,80,16,
775687716258710351,Spacious bedroom with a view,404402070,Madeleine,,Redwood Heights,37.78834,-122.18566,Private room,,3,7,2024-12-19,0.23,1,165,1,
776825883678514176,Kaval Park - Peaceful Urban Oasis,4624994,Albena,,Paradise Park,37.84463427516078,-122.28165204150741,Entire home/apt,394,3,38,2025-08-12,1.20,6,351,8,
781945231697124447,New Luxury 1 Bedroom Apt Near Lake Merritt,7851811,Viatcheslav A,,Clinton,37.7962865,-122.2498794,Entire home/apt,89,30,3,2025-01-31,0.10,4,303,1,
784111692657414348,New Luxury 2 Bedroom Apt Near Lake Merritt,7851811,Viatcheslav A,,Clinton,37.7962865,-122.2498794,Entire home/apt,96,30,5,2025-08-10,0.20,4,365,2,
784793638886191362,Charming Temescal Retreat near UC-Berkeley,149641659,Alli,,Bushrod,37.8418374,-122.2652397,Entire home/apt,248,5,164,2025-09-21,5.01,5,144,35,
785789319359502510,Malcolm Commons: 3 Bedroom Oakland Hills Home,85893340,Helot Stays,,Chabot Park,37.7496,-122.13433,Entire home/apt,160,2,4,2025-08-17,0.16,1,353,3,
786919756810639362,Miriam’s Modern ground-floor apartment,68562793,Michele,,Temescal,37.83448,-122.2541558,Entire home/apt,103,2,82,2025-09-08,2.50,2,321,31,
787612103462852534,Cozy & gated 2BR near downtown: long Term Welcome,340536900,Chazz,,Pill Hill,37.82141,-122.26904,Entire home/apt,100,5,21,2025-08-24,0.65,2,22,10,
788432137015861079,Charming Temescal Retreat,14860881,Kathryn,,Mosswood,37.82655,-122.26159,Entire home/apt,299,1,71,2025-08-24,2.18,5,340,16,
789458748276890597,Spacious 1-bedroom in an apartment in Oakland,465986586,Charles,,Frick,37.77100314763307,-122.17606534523397,Private room,46,1,13,2025-09-17,0.41,4,269,4,
792800531112391612,Villeta Pastena - Rockridge guest house w/patio,9645027,Beth,,Rockridge,37.84743,-122.24675,Entire home/apt,247,2,60,2025-09-15,5.70,3,240,60,
792987619192511190,Charming Home in the Hills,752324,Pamela,,Chabot Park,37.75482609053144,-122.12674637796941,Entire home/apt,,3,21,2025-05-26,0.73,1,0,5,
793080386774003106,Modern Family Vacation Rental in Oakland | Steps f,493428702,Sammy,,Glenview,37.79991,-122.21952,Entire home/apt,166,2,44,2025-08-21,1.39,2,337,15,
793523262656215931,"Cozy, Clean & Comfortable Fully furnished bedroom",493516772,Candice,,Prescott,37.80802099878228,-122.30256750422976,Private room,55,4,2,2023-05-26,0.06,1,362,0,
793558446448764236,Rental: Scenic Eastmont Hills,452071627,Ike,,Eastmont Hills,37.7661036,-122.159134,Entire home/apt,,1,10,2023-08-27,0.31,1,0,0,
793696959339559521,amazing huge home,493555151,Diamond,,Eastmont Hills,37.7742,-122.16945,Entire home/apt,422,1,0,,,1,365,0,
794174594369937414,The Moonlight Manor - 5 bedroom themed hideaway,284802620,Christina,,Clinton,37.79605,-122.24323,Entire home/apt,551,1,37,2025-08-30,1.19,2,321,15,
794297445328420093,Million Dollar View & Sunsets!,19605230,Anthony And Shelia,,Sequoyah,37.765481832706065,-122.12611804950808,Entire home/apt,243,2,14,2024-11-30,0.53,1,94,2,
795816323505516121,Cozy Studio Garden Cottage,6931552,Cimma,,Gaskill,37.837182912863696,-122.27696043466973,Entire home/apt,74,28,1,2025-07-21,0.45,1,50,1,
796528525549128923,"Spacious updated house, central location (O3)",2283153,Rox Sun,,Hoover-Foster,37.82264,-122.27036,Private room,53,14,7,2025-08-13,0.23,5,353,2,
797791381877217399,Cozy Minimalist Backyard Studio,95924484,Alexandria,,Highland Terrace,37.79307334704839,-122.23283799381659,Entire home/apt,60,7,12,2024-10-29,0.68,1,105,1,
797894173002807122,Spacious family home Piedmont Ave neighborhood,222452845,Bonnie,,Piedmont Avenue,37.82247401302351,-122.2511986081541,Entire home/apt,,30,14,2024-05-09,0.44,1,0,0,
799951293117013438,Ideally Located Oakland Home w/ Private Yard!,126644773,Evolve,,Dimond,37.79842,-122.20942,Entire home/apt,142,10,3,2024-05-02,0.09,12,316,0,
800087152904826608,Oakland Hills cozy sanctuary,82725810,Sapna,,Glenview,37.81092377146594,-122.21650941395141,Private room,145,3,0,,,1,364,0,
801345749997448046,The Cozy Casita,79262949,Renzo,,Longfellow,37.829986879820424,-122.27127939462662,Entire home/apt,141,2,172,2025-09-15,5.24,2,200,74,
801354420814787499,Modern Cozy Suite w/ Bay Views,3275273,Ben And Ashley,,Redwood Heights,37.79743,-122.19213,Entire home/apt,120,2,94,2025-09-07,3.06,2,60,37,
802539138163122883,Dimond Abode #1 Modern 2BR/2BA with EV Charger,493428702,Sammy,,Glenview,37.800198,-122.218529,Entire home/apt,160,2,24,2025-09-18,0.75,2,298,6,
803409079736438609,Rockridge Flat | Firepit & Family Fun – Book Now!,262072616,Michelle,,Shafter,37.84125327026421,-122.26129012631137,Entire home/apt,237,2,117,2025-09-02,3.61,4,27,37,
805826762570668271,Safe Secure Home Away from Home,2507546,Lynn,,Sequoyah,37.7710116,-122.1512361,Entire home/apt,,7,1,2025-06-01,0.26,1,0,1,
809400044938568284,Cozy condo by the lake,477991456,Selamawit,,Grand Lake,37.8140595,-122.2502339,Entire home/apt,101,4,13,2025-06-30,0.70,1,327,10,
809491394451217215,Montclair Modern Luxury Retreat,328869541,Taylor,,Forestland,37.837259227335444,-122.19012550772545,Entire home/apt,505,7,7,2025-08-25,0.22,1,344,5,
811787950951750794,Spacious 2BR/1BA Apt in Temescal Oakland w/Parking,497814155,Ruth,,Mosswood,37.82671085668996,-122.26161022547124,Entire home/apt,130,2,95,2025-09-19,3.13,1,34,36,
813834456061013104,Fully Equipped 8BR 6Ba | Few mins to SF,240049975,Raymon,,Prescott,37.80787108580998,-122.30086158049959,Entire home/apt,259,2,0,,,2,218,0,
813941658214113285,"Large, luxury retreat in the redwoods",7921555,John,,Piedmont Pines,37.81755,-122.19639,Entire home/apt,245,1,71,2024-10-25,2.34,1,168,2,
815290135723631391,Sun kissed Loft with Private Patio,158030064,Claudia,,Temescal,37.829283526807984,-122.26067560905982,Entire home/apt,99,29,0,,,1,267,0,
815407892282495225,Quaint backyard studio + hot tub!,16724514,Sara,,Upper Laurel,37.798129833034466,-122.19788584030053,Entire home/apt,89,30,31,2025-07-07,0.98,1,202,3,
816174530759896916,Guesthouse in Oakland,498789938,Vilma,,Castlemont,37.7592289927417,-122.16953317976227,Entire home/apt,147,1,2,2024-01-15,0.07,1,360,0,
816766133587130576,"Private, remodeled cottage – 15% off monthly",4141501,Ernesto,,Crocker Highland,37.8129,-122.22531,Entire home/apt,120,14,3,2025-08-31,0.66,1,326,3,
816815579698514450,Le Petit Beit - Modern Studio in Rockridge,3678757,Karim,,Upper Rockridge,37.84333409334022,-122.2450953516655,Entire home/apt,192,1,40,2025-09-20,1.41,1,259,18,
817576254209937384,"Stylish, Private Studio Cottage",89412398,Jacquelyn,,Crocker Highland,37.8125331,-122.2256576,Entire home/apt,125,2,36,2025-06-25,1.60,1,45,15,
818298088261212201,Cozy Cottage in Uptown Oakland,19115061,Amit,,Northgate,37.81553,-122.27072,Entire home/apt,101,30,0,,,1,330,0,
818419020005022959,Cozy room at Temescal Retreat (A),14860881,Kathryn,,Mosswood,37.825264331049084,-122.26190296793305,Private room,51,1,18,2025-08-22,0.57,5,252,11,
818430624488671298,Private Room at Temescal Retreat,14860881,Kathryn,,Mosswood,37.825328779715875,-122.26315347568503,Private room,53,2,28,2025-08-31,0.98,5,347,15,
818750645369601557,Studio Apartment,18932431,Anne,,Redwood Heights,37.79593,-122.19383,Entire home/apt,66,2,5,2024-10-05,0.20,2,85,1,
820224562326754607,Calm & airy minimalist,499668470,Justine,,Bushrod,37.85048,-122.26724,Private room,47,20,25,2025-08-29,0.79,2,27,9,
820336065668177755,Spacious 1 bedroom in an apartment in Oakland,465986586,Charles,,Bancroft Business-Havenscourt,37.76956397438343,-122.17598490102326,Private room,50,1,20,2025-09-21,0.63,4,269,6,
820339739581407789,Spacious master bedroom in an apartment in Oakland,465986586,Charles,,Frick,37.77007,-122.17645,Private room,44,1,8,2024-03-18,0.25,4,365,0,
820343074036354888,Spacious 3bed 2 bath entire apartment in Oakland,465986586,Charles,,Millsmont,37.77137,-122.17587,Entire home/apt,88,1,1,2025-03-28,0.16,4,89,1,
820353217541518506,Art-filled Rockridge Bungalow w/Parking,3793516,Audrey,,Fairview Park,37.84969476091389,-122.25763268095093,Entire home/apt,157,5,21,2025-08-02,0.67,4,165,4,
821862251201493360,Serene Peaceful Private Backyard Cottage,15724424,Paula,,Maxwell Park,37.77725865104046,-122.19727187148139,Entire home/apt,,1,18,2024-03-24,0.70,1,0,0,
823272986085212624,Main House+Guest Unit in Oakland Hills,2919698,Camilo & Morgana,,Crestmont,37.79540096148094,-122.17750406462636,Entire home/apt,714,3,7,2024-05-05,0.22,2,329,0,
826196243753257804,1 bedroom 1 bathroom complete guest suite,91712509,Josephine,,Rancho San Antonio,37.79242,-122.24169,Private room,,2,16,2024-08-08,0.50,1,0,0,
826404407524194863,Upscale Oakland Retreat | Near SF & UC Berkeley,29285291,Andrew,,Upper Rockridge,37.84705,-122.23468,Entire home/apt,972,2,14,2025-08-07,0.49,1,345,6,
827625646164232196,SF Bay Area Brand new 2bed/2bath condo w/ AC!,501245705,Henry,,Clinton,37.794439243496505,-122.24948912438282,Entire home/apt,,30,1,2023-03-21,0.03,1,0,0,
827775197037815141,Private Room at Temescal Retreat,14860881,Kathryn,,Mosswood,37.82711556623374,-122.26351537569022,Private room,62,1,20,2025-06-09,0.64,5,347,8,
828162141851179100,Sunny Top Floor 1 Bedroom Apt,70683771,Xin,,Glenview,37.80230608548534,-122.22426386925311,Entire home/apt,79,15,3,2023-07-04,0.10,2,253,0,
831275928652502799,G1-Modern & Spacious House in Safe area in Oakland,489028065,John,,Reservoir Hill-Meadow Brook,37.79189,-122.22627,Entire home/apt,123,1,165,2025-09-21,5.28,3,343,59,
831376095551056285,Garden Room at Temescal Retreat,14860881,Kathryn,,Mosswood,37.825101177016926,-122.26321286037845,Private room,53,1,36,2025-08-30,1.14,5,339,25,
831378013360774095,G2-Cozy & Comfy studio in Safe & Quiet area,489028065,John,,Reservoir Hill-Meadow Brook,37.78989,-122.22692,Entire home/apt,57,1,56,2025-09-22,1.78,3,349,30,
831858136090281950,Private Mid-Century Modern W/ Secluded Yard,502148527,John,,Grand Lake,37.81576,-122.24576,Entire home/apt,,3,97,2025-09-11,3.16,1,0,29,
831966127950813041,Temescal Redwood Cottage,502179625,Ed,,Mosswood,37.8274251,-122.2638667,Entire home/apt,215,1,0,,,2,157,0,
832001256451990398,Temescal Redwood Cottages 2,502179625,Ed,,Mosswood,37.82806,-122.26502,Entire home/apt,216,30,1,2023-09-09,0.04,2,364,0,
833575191997462156,Bright & private apartment,3907567,Jane Rebecca,,Paradise Park,37.84669,-122.28357,Entire home/apt,130,14,0,,,1,89,0,
836367034398397485,Peaceful clean & Quiet Home,239417433,Mussie,,Gaskill,37.8378792,-122.2768317,Entire home/apt,180,2,48,2025-08-20,1.55,2,328,13,
836368058631951765,Beautiful 3 bedroom home Close to BART,495438344,Suntori,,Prescott,37.81039,-122.29502,Entire home/apt,237,5,0,,,1,87,0,
836979556498339051,Spacious Bedroom Skyline in home w Views,354114484,Ethan,,Piedmont Pines,37.82928,-122.18747,Private room,200,3,0,,,1,364,0,
837071672476777449,"""We had a Fabulous Stay"" private 2 Story townhome",15815869,Yufen & Biren,,Prescott,37.80799,-122.30331,Entire home/apt,82,2,88,2025-08-29,2.86,1,167,23,
837090416898239599,Zen Haven: Hot Tub & Garden,318241,William,,Santa Fe,37.842318322699285,-122.27367963905198,Entire home/apt,75,30,3,2025-03-29,0.20,1,293,2,
839058332916610263,Work-Ready Space | Stocked Kitchen | Pets OK,1795701,Cassandra And Christian,,School,37.79655,-122.21376,Entire home/apt,162,31,3,2025-07-26,0.51,1,69,3,
839847093287676942,Peaceful Oakland Hills Suite In Garden Oasis,17276408,Matthew,,Woodminster,37.80979,-122.19323,Entire home/apt,87,2,66,2025-09-22,2.14,1,42,25,
842004712930051545,Brand New clean lovely house close to everywhere,239417433,Mussie,,Gaskill,37.8378777,-122.2769196,Entire home/apt,401,2,3,2023-04-24,0.10,2,352,0,
845932574281301129,"Luxury Highrise Near SF | Fast Wi-Fi, Gym, Pool",358227461,Wilson,,Temescal,37.83154,-122.25874,Entire home/apt,132,30,9,2025-06-27,0.31,3,360,3,
846976174625983471,Updated Oakland Oasis w/ Ample Parking & Backyard,504803066,Crystal,,School,37.79389331286895,-122.21440035143291,Entire home/apt,159,3,3,2023-09-30,0.10,3,170,0,
